	0
http://biaslens.com/article_13797	2
http://biaslens.com/article_13798	0
http://biaslens.com/article_13799	0
http://biaslens.com/article_13800	2
http://biaslens.com/article_13801	2
http://biaslens.com/article_13802	2
http://biaslens.com/article_13803	1
http://biaslens.com/article_13804	1
http://biaslens.com/article_13805	2
http://biaslens.com/article_13806	0
http://biaslens.com/article_13807	2
http://biaslens.com/article_13808	0
http://biaslens.com/article_13809	1
http://biaslens.com/article_13810	1
http://biaslens.com/article_13811	1
http://biaslens.com/article_13812	2
http://biaslens.com/article_13813	1
http://biaslens.com/article_13814	2
http://biaslens.com/article_13815	0
http://biaslens.com/article_13816	2
http://biaslens.com/article_13817	0
http://biaslens.com/article_13818	0
http://biaslens.com/article_13819	1
http://biaslens.com/article_13820	0
http://biaslens.com/article_13821	2
http://biaslens.com/article_13822	1
http://biaslens.com/article_13823	2
http://biaslens.com/article_13824	0
http://biaslens.com/article_13825	1
http://biaslens.com/article_13826	0
http://biaslens.com/article_13827	1
http://biaslens.com/article_13828	2
http://biaslens.com/article_13829	0
http://biaslens.com/article_13830	0
http://biaslens.com/article_13831	0
http://biaslens.com/article_13832	2
http://biaslens.com/article_13833	0
http://biaslens.com/article_13834	2
http://biaslens.com/article_13835	1
http://biaslens.com/article_13836	1
http://biaslens.com/article_13837	0
http://biaslens.com/article_13838	2
http://biaslens.com/article_13839	2
http://biaslens.com/article_13840	1
http://biaslens.com/article_13841	1
http://biaslens.com/article_13842	2
http://biaslens.com/article_13843	2
http://biaslens.com/article_13844	0
http://biaslens.com/article_13845	0
http://biaslens.com/article_13846	1
http://biaslens.com/article_13847	2
http://biaslens.com/article_13848	0
http://biaslens.com/article_13849	2
http://biaslens.com/article_13850	0
http://biaslens.com/article_13851	0
http://biaslens.com/article_13852	0
http://biaslens.com/article_13853	2
http://biaslens.com/article_13854	2
http://biaslens.com/article_13855	1
http://biaslens.com/article_13856	2
http://biaslens.com/article_13857	1
http://biaslens.com/article_13858	2
http://biaslens.com/article_13859	2
http://biaslens.com/article_13860	1
http://biaslens.com/article_13861	0
http://biaslens.com/article_13862	0
http://biaslens.com/article_13863	2
http://biaslens.com/article_13864	0
http://biaslens.com/article_13865	2
http://biaslens.com/article_13866	1
http://biaslens.com/article_13867	0
http://biaslens.com/article_13868	0
http://biaslens.com/article_13869	0
http://biaslens.com/article_13870	1
http://biaslens.com/article_13871	1
http://biaslens.com/article_13872	2
http://biaslens.com/article_13873	0
http://biaslens.com/article_13874	1
http://biaslens.com/article_13875	0
http://biaslens.com/article_13876	2
http://biaslens.com/article_13877	2
http://biaslens.com/article_13878	1
http://biaslens.com/article_13879	2
http://biaslens.com/article_13880	2
http://biaslens.com/article_13881	0
http://biaslens.com/article_13882	2
http://biaslens.com/article_13883	0
http://biaslens.com/article_13884	1
http://biaslens.com/article_13885	2
http://biaslens.com/article_13886	1
http://biaslens.com/article_13887	1
http://biaslens.com/article_13888	0
http://biaslens.com/article_13889	0
http://biaslens.com/article_13890	0
http://biaslens.com/article_13891	1
http://biaslens.com/article_13892	0
http://biaslens.com/article_13893	1
http://biaslens.com/article_13894	2
http://biaslens.com/article_13895	1
http://biaslens.com/article_13896	2
http://biaslens.com/article_13897	1
http://biaslens.com/article_13898	0
http://biaslens.com/article_13899	1
http://biaslens.com/article_13900	0
http://biaslens.com/article_13901	0
http://biaslens.com/article_13902	2
http://biaslens.com/article_13903	2
http://biaslens.com/article_13904	0
http://biaslens.com/article_13905	1
http://biaslens.com/article_13906	0
http://biaslens.com/article_13907	2
http://biaslens.com/article_13908	2
http://biaslens.com/article_13909	2
http://biaslens.com/article_13910	1
http://biaslens.com/article_13911	1
http://biaslens.com/article_13912	2
http://biaslens.com/article_13913	2
http://biaslens.com/article_13914	1
http://biaslens.com/article_13915	2
http://biaslens.com/article_13916	2
http://biaslens.com/article_13917	0
http://biaslens.com/article_13918	2
http://biaslens.com/article_13919	1
http://biaslens.com/article_13920	2
http://biaslens.com/article_13921	2
http://biaslens.com/article_13922	2
http://biaslens.com/article_13923	0
http://biaslens.com/article_13924	0
http://biaslens.com/article_13925	2
http://biaslens.com/article_13926	2
http://biaslens.com/article_13927	0
http://biaslens.com/article_13928	0
http://biaslens.com/article_13929	0
http://biaslens.com/article_13930	1
http://biaslens.com/article_13931	0
http://biaslens.com/article_13932	1
http://biaslens.com/article_13933	0
http://biaslens.com/article_13934	0
http://biaslens.com/article_13935	2
http://biaslens.com/article_13936	2
http://biaslens.com/article_13937	0
http://biaslens.com/article_13938	1
http://biaslens.com/article_13939	0
http://biaslens.com/article_13940	1
http://biaslens.com/article_13941	2
http://biaslens.com/article_13942	0
http://biaslens.com/article_13943	0
http://biaslens.com/article_13944	0
http://biaslens.com/article_13945	1
http://biaslens.com/article_13946	2
http://biaslens.com/article_13947	1
http://biaslens.com/article_13948	1
http://biaslens.com/article_13949	1
http://biaslens.com/article_13950	0
http://biaslens.com/article_13951	2
http://biaslens.com/article_13952	1
http://biaslens.com/article_13953	0
http://biaslens.com/article_13954	2
http://biaslens.com/article_13955	2
http://biaslens.com/article_13956	0
http://biaslens.com/article_13957	2
http://biaslens.com/article_13958	2
http://biaslens.com/article_13959	0
http://biaslens.com/article_13960	1
http://biaslens.com/article_13961	0
http://biaslens.com/article_13962	2
http://biaslens.com/article_13963	0
http://biaslens.com/article_13964	0
http://biaslens.com/article_13965	1
http://biaslens.com/article_13966	2
http://biaslens.com/article_13967	0
http://biaslens.com/article_13968	0
http://biaslens.com/article_13969	2
http://biaslens.com/article_13970	0
http://biaslens.com/article_13971	1
http://biaslens.com/article_13972	0
http://biaslens.com/article_13973	2
http://biaslens.com/article_13974	0
http://biaslens.com/article_13975	2
http://biaslens.com/article_13976	2
http://biaslens.com/article_13977	0
http://biaslens.com/article_13978	1
http://biaslens.com/article_13979	2
http://biaslens.com/article_13980	2
http://biaslens.com/article_13981	2
http://biaslens.com/article_13982	0
http://biaslens.com/article_13983	2
http://biaslens.com/article_13984	0
http://biaslens.com/article_13985	2
http://biaslens.com/article_13986	0
http://biaslens.com/article_13987	0
http://biaslens.com/article_13988	0
http://biaslens.com/article_13989	2
http://biaslens.com/article_13990	1
http://biaslens.com/article_13991	0
http://biaslens.com/article_13992	1
http://biaslens.com/article_13993	0
http://biaslens.com/article_13994	0
http://biaslens.com/article_13995	1
http://biaslens.com/article_13996	2
http://biaslens.com/article_13997	1
http://biaslens.com/article_13998	0
http://biaslens.com/article_13999	0
http://biaslens.com/article_14000	2
http://biaslens.com/article_14001	2
http://biaslens.com/article_14002	2
http://biaslens.com/article_14003	0
http://biaslens.com/article_14004	1
http://biaslens.com/article_14005	0
http://biaslens.com/article_14006	2
http://biaslens.com/article_14007	1
http://biaslens.com/article_14008	1
http://biaslens.com/article_14009	2
http://biaslens.com/article_14010	2
http://biaslens.com/article_14011	0
http://biaslens.com/article_14012	2
http://biaslens.com/article_14013	1
http://biaslens.com/article_14014	0
http://biaslens.com/article_14015	0
http://biaslens.com/article_14016	2
http://biaslens.com/article_14017	2
http://biaslens.com/article_14018	2
http://biaslens.com/article_14019	2
http://biaslens.com/article_14020	0
http://biaslens.com/article_14021	1
http://biaslens.com/article_14022	0
http://biaslens.com/article_14023	0
http://biaslens.com/article_14024	0
http://biaslens.com/article_14025	2
http://biaslens.com/article_14026	1
http://biaslens.com/article_14027	1
http://biaslens.com/article_14028	1
http://biaslens.com/article_14029	1
http://biaslens.com/article_14030	1
http://biaslens.com/article_14031	0
http://biaslens.com/article_14032	1
http://biaslens.com/article_14033	2
http://biaslens.com/article_14034	0
http://biaslens.com/article_14035	1
http://biaslens.com/article_14036	0
http://biaslens.com/article_14037	0
http://biaslens.com/article_14038	0
http://biaslens.com/article_14039	2
http://biaslens.com/article_14040	1
http://biaslens.com/article_14041	2
http://biaslens.com/article_14042	0
http://biaslens.com/article_14043	0
http://biaslens.com/article_14044	1
http://biaslens.com/article_14045	0
http://biaslens.com/article_14046	0
http://biaslens.com/article_14047	1
http://biaslens.com/article_14048	0
http://biaslens.com/article_14049	2
http://biaslens.com/article_14050	2
http://biaslens.com/article_14051	2
http://biaslens.com/article_14052	2
http://biaslens.com/article_14053	2
http://biaslens.com/article_14054	2
http://biaslens.com/article_14055	1
http://biaslens.com/article_14056	2
http://biaslens.com/article_14057	0
http://biaslens.com/article_14058	1
http://biaslens.com/article_14059	1
http://biaslens.com/article_14060	0
http://biaslens.com/article_14061	1
http://biaslens.com/article_14062	1
http://biaslens.com/article_14063	2
http://biaslens.com/article_14064	2
http://biaslens.com/article_14065	2
http://biaslens.com/article_14066	2
http://biaslens.com/article_14067	1
http://biaslens.com/article_14068	0
http://biaslens.com/article_14069	2
http://biaslens.com/article_14070	2
http://biaslens.com/article_14071	1
http://biaslens.com/article_14072	2
http://biaslens.com/article_14073	2
http://biaslens.com/article_14074	0
http://biaslens.com/article_14075	2
http://biaslens.com/article_14076	2
http://biaslens.com/article_14077	2
http://biaslens.com/article_14078	1
http://biaslens.com/article_14079	2
http://biaslens.com/article_14080	1
http://biaslens.com/article_14081	2
http://biaslens.com/article_14082	0
http://biaslens.com/article_14083	1
http://biaslens.com/article_14084	2
http://biaslens.com/article_14085	0
http://biaslens.com/article_14086	0
http://biaslens.com/article_14087	2
http://biaslens.com/article_14088	2
http://biaslens.com/article_14089	0
http://biaslens.com/article_14090	0
http://biaslens.com/article_14091	0
http://biaslens.com/article_14092	2
http://biaslens.com/article_14093	2
http://biaslens.com/article_14094	2
http://biaslens.com/article_14095	2
http://biaslens.com/article_14096	0
http://biaslens.com/article_14097	2
http://biaslens.com/article_14098	0
http://biaslens.com/article_14099	1
http://biaslens.com/article_14100	2
http://biaslens.com/article_14101	1
http://biaslens.com/article_14102	1
http://biaslens.com/article_14103	1
http://biaslens.com/article_14104	2
http://biaslens.com/article_14105	0
http://biaslens.com/article_14106	1
http://biaslens.com/article_14107	1
http://biaslens.com/article_14108	1
http://biaslens.com/article_14109	2
http://biaslens.com/article_14110	1
http://biaslens.com/article_14111	1
http://biaslens.com/article_14112	1
http://biaslens.com/article_14113	2
http://biaslens.com/article_14114	2
http://biaslens.com/article_14115	1
http://biaslens.com/article_14116	2
http://biaslens.com/article_14117	0
http://biaslens.com/article_14118	1
http://biaslens.com/article_14119	0
http://biaslens.com/article_14120	0
http://biaslens.com/article_14121	0
http://biaslens.com/article_14122	0
http://biaslens.com/article_14123	1
http://biaslens.com/article_14124	2
http://biaslens.com/article_14125	2
http://biaslens.com/article_14126	1
http://biaslens.com/article_14127	0
http://biaslens.com/article_14128	1
http://biaslens.com/article_14129	2
http://biaslens.com/article_14130	0
http://biaslens.com/article_14131	1
http://biaslens.com/article_14132	0
http://biaslens.com/article_14133	2
http://biaslens.com/article_14134	0
http://biaslens.com/article_14135	0
http://biaslens.com/article_14136	1
http://biaslens.com/article_14137	2
http://biaslens.com/article_14138	0
http://biaslens.com/article_14139	0
http://biaslens.com/article_14140	1
http://biaslens.com/article_14141	2
http://biaslens.com/article_14142	0
http://biaslens.com/article_14143	2
http://biaslens.com/article_14144	2
http://biaslens.com/article_14145	1
http://biaslens.com/article_14146	0
http://biaslens.com/article_14147	2
http://biaslens.com/article_14148	0
http://biaslens.com/article_14149	2
http://biaslens.com/article_14150	2
http://biaslens.com/article_14151	2
http://biaslens.com/article_14152	0
http://biaslens.com/article_14153	2
http://biaslens.com/article_14154	0
http://biaslens.com/article_14155	1
http://biaslens.com/article_14156	1
http://biaslens.com/article_14157	0
http://biaslens.com/article_14158	2
http://biaslens.com/article_14159	2
http://biaslens.com/article_14160	2
http://biaslens.com/article_14161	1
http://biaslens.com/article_14162	0
http://biaslens.com/article_14163	1
http://biaslens.com/article_14164	0
http://biaslens.com/article_14165	0
http://biaslens.com/article_14166	2
http://biaslens.com/article_14167	0
http://biaslens.com/article_14168	1
http://biaslens.com/article_14169	2
http://biaslens.com/article_14170	0
http://biaslens.com/article_14171	1
http://biaslens.com/article_14172	0
http://biaslens.com/article_14173	2
http://biaslens.com/article_14174	2
http://biaslens.com/article_14175	2
http://biaslens.com/article_14176	0
http://biaslens.com/article_14177	2
http://biaslens.com/article_14178	0
http://biaslens.com/article_14179	1
http://biaslens.com/article_14180	2
http://biaslens.com/article_14181	2
http://biaslens.com/article_14182	0
http://biaslens.com/article_14183	1
http://biaslens.com/article_14184	2
http://biaslens.com/article_14185	2
http://biaslens.com/article_14186	1
http://biaslens.com/article_14187	1
http://biaslens.com/article_14188	0
http://biaslens.com/article_14189	2
http://biaslens.com/article_14190	0
http://biaslens.com/article_14191	2
http://biaslens.com/article_14192	2
http://biaslens.com/article_14193	0
http://biaslens.com/article_14194	2
http://biaslens.com/article_14195	2
http://biaslens.com/article_14196	2
http://biaslens.com/article_14197	1
http://biaslens.com/article_14198	0
http://biaslens.com/article_14199	1
http://biaslens.com/article_14200	2
http://biaslens.com/article_14201	0
http://biaslens.com/article_14202	2
http://biaslens.com/article_14203	1
http://biaslens.com/article_14204	2
http://biaslens.com/article_14205	2
http://biaslens.com/article_14206	2
http://biaslens.com/article_14207	1
http://biaslens.com/article_14208	0
http://biaslens.com/article_14209	1
http://biaslens.com/article_14210	1
http://biaslens.com/article_14211	1
http://biaslens.com/article_14212	0
http://biaslens.com/article_14213	1
http://biaslens.com/article_14214	2
http://biaslens.com/article_14215	1
http://biaslens.com/article_14216	1
http://biaslens.com/article_14217	2
http://biaslens.com/article_14218	2
http://biaslens.com/article_14219	0
http://biaslens.com/article_14220	0
http://biaslens.com/article_14221	1
http://biaslens.com/article_14222	0
http://biaslens.com/article_14223	1
http://biaslens.com/article_14224	2
http://biaslens.com/article_14225	1
http://biaslens.com/article_14226	2
http://biaslens.com/article_14227	2
http://biaslens.com/article_14228	0
http://biaslens.com/article_14229	1
http://biaslens.com/article_14230	2
http://biaslens.com/article_14231	1
http://biaslens.com/article_14232	1
http://biaslens.com/article_14233	2
http://biaslens.com/article_14234	0
http://biaslens.com/article_14235	0
http://biaslens.com/article_14236	1
http://biaslens.com/article_14237	1
http://biaslens.com/article_14238	2
http://biaslens.com/article_14239	0
http://biaslens.com/article_14240	2
http://biaslens.com/article_14241	2
http://biaslens.com/article_14242	1
http://biaslens.com/article_14243	2
http://biaslens.com/article_14244	1
http://biaslens.com/article_14245	1
http://biaslens.com/article_14246	2
http://biaslens.com/article_14247	0
http://biaslens.com/article_14248	1
http://biaslens.com/article_14249	0
http://biaslens.com/article_14250	2
http://biaslens.com/article_14251	2
http://biaslens.com/article_14252	2
http://biaslens.com/article_14253	0
http://biaslens.com/article_14254	2
http://biaslens.com/article_14255	2
http://biaslens.com/article_14256	2
http://biaslens.com/article_14257	1
http://biaslens.com/article_14258	2
http://biaslens.com/article_14259	1
http://biaslens.com/article_14260	0
http://biaslens.com/article_14261	0
http://biaslens.com/article_14262	0
http://biaslens.com/article_14263	1
http://biaslens.com/article_14264	0
http://biaslens.com/article_14265	2
http://biaslens.com/article_14266	1
http://biaslens.com/article_14267	1
http://biaslens.com/article_14268	1
http://biaslens.com/article_14269	1
http://biaslens.com/article_14270	0
http://biaslens.com/article_14271	2
http://biaslens.com/article_14272	0
http://biaslens.com/article_14273	0
http://biaslens.com/article_14274	1
http://biaslens.com/article_14275	0
http://biaslens.com/article_14276	2
http://biaslens.com/article_14277	0
http://biaslens.com/article_14278	1
http://biaslens.com/article_14279	2
http://biaslens.com/article_14280	0
http://biaslens.com/article_14281	2
http://biaslens.com/article_14282	0
http://biaslens.com/article_14283	0
http://biaslens.com/article_14284	2
http://biaslens.com/article_14285	1
http://biaslens.com/article_14286	0
http://biaslens.com/article_14287	2
http://biaslens.com/article_14288	2
http://biaslens.com/article_14289	0
http://biaslens.com/article_14290	1
http://biaslens.com/article_14291	1
http://biaslens.com/article_14292	2
http://biaslens.com/article_14293	0
http://biaslens.com/article_14294	2
http://biaslens.com/article_14295	0
http://biaslens.com/article_14296	1
http://biaslens.com/article_14297	1
http://biaslens.com/article_14298	1
http://biaslens.com/article_14299	1
http://biaslens.com/article_14300	0
http://biaslens.com/article_14301	1
http://biaslens.com/article_14302	1
http://biaslens.com/article_14303	0
http://biaslens.com/article_14304	0
http://biaslens.com/article_14305	2
http://biaslens.com/article_14306	2
http://biaslens.com/article_14307	2
http://biaslens.com/article_14308	0
http://biaslens.com/article_14309	0
http://biaslens.com/article_14310	0
http://biaslens.com/article_14311	0
http://biaslens.com/article_14312	0
http://biaslens.com/article_14313	1
http://biaslens.com/article_14314	0
http://biaslens.com/article_14315	0
http://biaslens.com/article_14316	1
http://biaslens.com/article_14317	0
http://biaslens.com/article_14318	0
http://biaslens.com/article_14319	1
http://biaslens.com/article_14320	2
http://biaslens.com/article_14321	2
http://biaslens.com/article_14322	1
http://biaslens.com/article_14323	0
http://biaslens.com/article_14324	1
http://biaslens.com/article_14325	0
http://biaslens.com/article_14326	2
http://biaslens.com/article_14327	2
http://biaslens.com/article_14328	2
http://biaslens.com/article_14329	2
http://biaslens.com/article_14330	0
http://biaslens.com/article_14331	2
http://biaslens.com/article_14332	2
http://biaslens.com/article_14333	1
http://biaslens.com/article_14334	0
http://biaslens.com/article_14335	1
http://biaslens.com/article_14336	2
http://biaslens.com/article_14337	2
http://biaslens.com/article_14338	1
http://biaslens.com/article_14339	0
http://biaslens.com/article_14340	0
http://biaslens.com/article_14341	0
http://biaslens.com/article_14342	0
http://biaslens.com/article_14343	0
http://biaslens.com/article_14344	2
http://biaslens.com/article_14345	1
http://biaslens.com/article_14346	1
http://biaslens.com/article_14347	2
http://biaslens.com/article_14348	2
http://biaslens.com/article_14349	2
http://biaslens.com/article_14350	2
http://biaslens.com/article_14351	2
http://biaslens.com/article_14352	0
http://biaslens.com/article_14353	2
http://biaslens.com/article_14354	2
http://biaslens.com/article_14355	2
http://biaslens.com/article_14356	1
http://biaslens.com/article_14357	2
http://biaslens.com/article_14358	0
http://biaslens.com/article_14359	2
http://biaslens.com/article_14360	2
http://biaslens.com/article_14361	1
http://biaslens.com/article_14362	0
http://biaslens.com/article_14363	0
http://biaslens.com/article_14364	2
http://biaslens.com/article_14365	1
http://biaslens.com/article_14366	0
http://biaslens.com/article_14367	2
http://biaslens.com/article_14368	2
http://biaslens.com/article_14369	1
http://biaslens.com/article_14370	2
http://biaslens.com/article_14371	2
http://biaslens.com/article_14372	1
http://biaslens.com/article_14373	2
http://biaslens.com/article_14374	1
http://biaslens.com/article_14375	0
http://biaslens.com/article_14376	1
http://biaslens.com/article_14377	2
http://biaslens.com/article_14378	0
http://biaslens.com/article_14379	1
http://biaslens.com/article_14380	0
http://biaslens.com/article_14381	2
http://biaslens.com/article_14382	2
http://biaslens.com/article_14383	2
http://biaslens.com/article_14384	0
http://biaslens.com/article_14385	1
http://biaslens.com/article_14386	0
http://biaslens.com/article_14387	0
http://biaslens.com/article_14388	0
http://biaslens.com/article_14389	1
http://biaslens.com/article_14390	2
http://biaslens.com/article_14391	1
http://biaslens.com/article_14392	2
http://biaslens.com/article_14393	1
http://biaslens.com/article_14394	1
http://biaslens.com/article_14395	2
http://biaslens.com/article_14396	1
http://biaslens.com/article_14397	2
http://biaslens.com/article_14398	2
http://biaslens.com/article_14399	0
http://biaslens.com/article_14400	2
http://biaslens.com/article_14401	2
http://biaslens.com/article_14402	2
http://biaslens.com/article_14403	2
http://biaslens.com/article_14404	0
http://biaslens.com/article_14405	1
http://biaslens.com/article_14406	0
http://biaslens.com/article_14407	2
http://biaslens.com/article_14408	2
http://biaslens.com/article_14409	0
http://biaslens.com/article_14410	1
http://biaslens.com/article_14411	0
http://biaslens.com/article_14412	1
http://biaslens.com/article_14413	2
http://biaslens.com/article_14414	0
http://biaslens.com/article_14415	2
http://biaslens.com/article_14416	2
http://biaslens.com/article_14417	1
http://biaslens.com/article_14418	2
http://biaslens.com/article_14419	0
http://biaslens.com/article_14420	2
http://biaslens.com/article_14421	1
http://biaslens.com/article_14422	2
http://biaslens.com/article_14423	2
http://biaslens.com/article_14424	2
http://biaslens.com/article_14425	2
http://biaslens.com/article_14426	1
http://biaslens.com/article_14427	1
http://biaslens.com/article_14428	1
http://biaslens.com/article_14429	1
http://biaslens.com/article_14430	2
http://biaslens.com/article_14431	2
http://biaslens.com/article_14432	0
http://biaslens.com/article_14433	0
http://biaslens.com/article_14434	2
http://biaslens.com/article_14435	0
http://biaslens.com/article_14436	2
http://biaslens.com/article_14437	2
http://biaslens.com/article_14438	0
http://biaslens.com/article_14439	1
http://biaslens.com/article_14440	1
http://biaslens.com/article_14441	0
http://biaslens.com/article_14442	0
http://biaslens.com/article_14443	2
http://biaslens.com/article_14444	1
http://biaslens.com/article_14445	1
http://biaslens.com/article_14446	1
http://biaslens.com/article_14447	0
http://biaslens.com/article_14448	2
http://biaslens.com/article_14449	1
http://biaslens.com/article_14450	1
http://biaslens.com/article_14451	1
http://biaslens.com/article_14452	2
http://biaslens.com/article_14453	1
http://biaslens.com/article_14454	1
http://biaslens.com/article_14455	1
http://biaslens.com/article_14456	2
http://biaslens.com/article_14457	1
http://biaslens.com/article_14458	0
http://biaslens.com/article_14459	0
http://biaslens.com/article_14460	0
http://biaslens.com/article_14461	1
http://biaslens.com/article_14462	0
http://biaslens.com/article_14463	0
http://biaslens.com/article_14464	2
http://biaslens.com/article_14465	0
http://biaslens.com/article_14466	0
http://biaslens.com/article_14467	0
http://biaslens.com/article_14468	2
http://biaslens.com/article_14469	2
http://biaslens.com/article_14470	2
http://biaslens.com/article_14471	0
http://biaslens.com/article_14472	0
http://biaslens.com/article_14473	2
http://biaslens.com/article_14474	2
http://biaslens.com/article_14475	0
http://biaslens.com/article_14476	2
http://biaslens.com/article_14477	0
http://biaslens.com/article_14478	1
http://biaslens.com/article_14479	1
http://biaslens.com/article_14480	0
http://biaslens.com/article_14481	0
http://biaslens.com/article_14482	0
http://biaslens.com/article_14483	1
http://biaslens.com/article_14484	1
http://biaslens.com/article_14485	2
http://biaslens.com/article_14486	0
http://biaslens.com/article_14487	2
http://biaslens.com/article_14488	0
http://biaslens.com/article_14489	0
http://biaslens.com/article_14490	2
http://biaslens.com/article_14491	0
http://biaslens.com/article_14492	0
http://biaslens.com/article_14493	1
http://biaslens.com/article_14494	2
http://biaslens.com/article_14495	1
http://biaslens.com/article_14496	1
http://biaslens.com/article_14497	2
http://biaslens.com/article_14498	1
http://biaslens.com/article_14499	0
http://biaslens.com/article_14500	2
http://biaslens.com/article_14501	2
http://biaslens.com/article_14502	0
http://biaslens.com/article_14503	2
http://biaslens.com/article_14504	2
http://biaslens.com/article_14505	0
http://biaslens.com/article_14506	0
http://biaslens.com/article_14507	2
http://biaslens.com/article_14508	2
http://biaslens.com/article_14509	0
http://biaslens.com/article_14510	1
http://biaslens.com/article_14511	0
http://biaslens.com/article_14512	0
http://biaslens.com/article_14513	0
http://biaslens.com/article_14514	2
http://biaslens.com/article_14515	0
http://biaslens.com/article_14516	2
http://biaslens.com/article_14517	1
http://biaslens.com/article_14518	0
http://biaslens.com/article_14519	0
http://biaslens.com/article_14520	1
http://biaslens.com/article_14521	2
http://biaslens.com/article_14522	1
http://biaslens.com/article_14523	2
http://biaslens.com/article_14524	1
http://biaslens.com/article_14525	0
http://biaslens.com/article_14526	1
http://biaslens.com/article_14527	2
http://biaslens.com/article_14528	0
http://biaslens.com/article_14529	1
http://biaslens.com/article_14530	2
http://biaslens.com/article_14531	2
http://biaslens.com/article_14532	1
http://biaslens.com/article_14533	0
http://biaslens.com/article_14534	2
http://biaslens.com/article_14535	1
http://biaslens.com/article_14536	1
http://biaslens.com/article_14537	1
http://biaslens.com/article_14538	0
http://biaslens.com/article_14539	0
http://biaslens.com/article_14540	2
http://biaslens.com/article_14541	0
http://biaslens.com/article_14542	0
http://biaslens.com/article_14543	0
http://biaslens.com/article_14544	1
http://biaslens.com/article_14545	0
http://biaslens.com/article_14546	0
http://biaslens.com/article_14547	0
http://biaslens.com/article_14548	2
http://biaslens.com/article_14549	0
http://biaslens.com/article_14550	2
http://biaslens.com/article_14551	2
http://biaslens.com/article_14552	0
http://biaslens.com/article_14553	2
http://biaslens.com/article_14554	2
http://biaslens.com/article_14555	2
http://biaslens.com/article_14556	1
http://biaslens.com/article_14557	0
http://biaslens.com/article_14558	0
http://biaslens.com/article_14559	2
http://biaslens.com/article_14560	1
http://biaslens.com/article_14561	2
http://biaslens.com/article_14562	2
http://biaslens.com/article_14563	2
http://biaslens.com/article_14564	0
http://biaslens.com/article_14565	0
http://biaslens.com/article_14566	2
http://biaslens.com/article_14567	0
http://biaslens.com/article_14568	1
http://biaslens.com/article_14569	2
http://biaslens.com/article_14570	1
http://biaslens.com/article_14571	0
http://biaslens.com/article_14572	2
http://biaslens.com/article_14573	0
http://biaslens.com/article_14574	0
http://biaslens.com/article_14575	2
http://biaslens.com/article_14576	2
http://biaslens.com/article_14577	0
http://biaslens.com/article_14578	2
http://biaslens.com/article_14579	2
http://biaslens.com/article_14580	2
http://biaslens.com/article_14581	1
http://biaslens.com/article_14582	0
http://biaslens.com/article_14583	0
http://biaslens.com/article_14584	2
http://biaslens.com/article_14585	2
http://biaslens.com/article_14586	2
http://biaslens.com/article_14587	0
http://biaslens.com/article_14588	0
http://biaslens.com/article_14589	0
http://biaslens.com/article_14590	1
http://biaslens.com/article_14591	0
http://biaslens.com/article_14592	0
http://biaslens.com/article_14593	0
http://biaslens.com/article_14594	2
http://biaslens.com/article_14595	1
http://biaslens.com/article_14596	2
http://biaslens.com/article_14597	1
http://biaslens.com/article_14598	1
http://biaslens.com/article_14599	2
http://biaslens.com/article_14600	2
http://biaslens.com/article_14601	0
http://biaslens.com/article_14602	2
http://biaslens.com/article_14603	0
http://biaslens.com/article_14604	1
http://biaslens.com/article_14605	2
http://biaslens.com/article_14606	0
http://biaslens.com/article_14607	2
http://biaslens.com/article_14608	2
http://biaslens.com/article_14609	0
http://biaslens.com/article_14610	2
http://biaslens.com/article_14611	1
http://biaslens.com/article_14612	0
http://biaslens.com/article_14613	1
http://biaslens.com/article_14614	0
http://biaslens.com/article_14615	0
http://biaslens.com/article_14616	0
http://biaslens.com/article_14617	0
http://biaslens.com/article_14618	0
http://biaslens.com/article_14619	1
http://biaslens.com/article_14620	2
http://biaslens.com/article_14621	2
http://biaslens.com/article_14622	0
http://biaslens.com/article_14623	1
http://biaslens.com/article_14624	2
http://biaslens.com/article_14625	0
http://biaslens.com/article_14626	2
http://biaslens.com/article_14627	1
http://biaslens.com/article_14628	0
http://biaslens.com/article_14629	0
http://biaslens.com/article_14630	2
http://biaslens.com/article_14631	2
http://biaslens.com/article_14632	1
http://biaslens.com/article_14633	2
http://biaslens.com/article_14634	0
http://biaslens.com/article_14635	1
http://biaslens.com/article_14636	1
http://biaslens.com/article_14637	2
http://biaslens.com/article_14638	0
http://biaslens.com/article_14639	2
http://biaslens.com/article_14640	0
http://biaslens.com/article_14641	2
http://biaslens.com/article_14642	2
http://biaslens.com/article_14643	2
http://biaslens.com/article_14644	1
http://biaslens.com/article_14645	0
http://biaslens.com/article_14646	0
http://biaslens.com/article_14647	0
http://biaslens.com/article_14648	2
http://biaslens.com/article_14649	2
http://biaslens.com/article_14650	2
http://biaslens.com/article_14651	2
http://biaslens.com/article_14652	2
http://biaslens.com/article_14653	2
http://biaslens.com/article_14654	0
http://biaslens.com/article_14655	2
http://biaslens.com/article_14656	0
http://biaslens.com/article_14657	1
http://biaslens.com/article_14658	2
http://biaslens.com/article_14659	2
http://biaslens.com/article_14660	2
http://biaslens.com/article_14661	0
http://biaslens.com/article_14662	1
http://biaslens.com/article_14663	0
http://biaslens.com/article_14664	2
http://biaslens.com/article_14665	2
http://biaslens.com/article_14666	2
http://biaslens.com/article_14667	1
http://biaslens.com/article_14668	1
http://biaslens.com/article_14669	2
http://biaslens.com/article_14670	0
